6.2058,1.4597,6.9288,3.8220,-27.9533,-25.5853,-10.1719,0.7700,15.8927
6.2676,1.5009,7.0102,3.9010,-27.9377,-25.5917,-10.1762,0.7749,15.9043
6.2038,1.5274,7.1083,4.0101,-27.9105,-25.6106,-10.2165,0.7880,15.9117
6.2490,1.5049,7.1378,4.0969,-27.8237,-25.6974,-10.2331,0.8263,15.9077
6.2087,1.4646,7.1427,4.0828,-27.7459,-25.8134,-10.2226,0.8436,15.9159
6.0812,1.4764,7.1937,4.0297,-27.6727,-25.8459,-10.2296,0.8669,15.9271
6.0989,1.4725,7.2506,4.0385,-27.5389,-25.8992,-10.2454,0.9012,15.9446
6.1872,1.4401,7.2614,3.9504,-27.3886,-26.0221,-10.2511,0.9398,15.9473
6.2764,1.4283,7.2829,3.7818,-27.2846,-26.1792,-10.2389,0.9820,15.9505
6.3304,1.3714,7.3153,3.5456,-27.1969,-26.3043,-10.2210,1.0038,15.9622
6.3961,1.3106,7.3438,3.2761,-27.1497,-26.4006,-10.2117,1.0120,15.9678
6.4883,1.3028,7.4016,3.1079,-27.0904,-26.5209,-10.2169,1.0199,15.9846
6.5688,1.2645,7.4585,2.8239,-26.9549,-26.5645,-10.2274,1.0280,15.9876
6.7032,1.1998,7.4281,2.4708,-26.8030,-26.6614,-10.2417,1.0134,15.9836
6.8827,1.1125,7.3938,2.3147,-26.7212,-26.8024,-10.2364,0.9769,15.9721
6.8650,1.0683,7.3938,2.2114,-26.7065,-26.8613,-10.1962,0.9678,15.9583
6.7807,1.0654,7.3438,1.9318,-26.6520,-26.8813,-10.1789,0.9951,15.9640
6.8278,1.0144,7.2780,1.5658,-26.5050,-26.9530,-10.1896,1.0198,15.9694
6.9004,0.9849,7.2015,1.3770,-26.4276,-27.0017,-10.1913,1.0316,15.9633
6.9671,1.0173,7.1113,1.1790,-26.3959,-27.1106,-10.1869,1.0348,15.9547
7.0230,1.0202,7.0249,0.8021,-26.3313,-27.1579,-10.1731,1.0336,15.9563
7.0455,0.9820,6.9690,0.5360,-26.3294,-27.0877,-10.1528,1.0396,15.9458
7.0936,0.9633,6.9141,0.3648,-26.3838,-27.1171,-10.1386,1.0409,15.9326
7.1593,0.9624,6.8601,0.1849,-26.4093,-27.1151,-10.1336,1.0255,15.9357
7.1996,0.9476,6.8199,-0.0509,-26.3839,-27.0762,-10.1302,1.0102,15.9383
7.2339,0.9320,6.7718,-0.2767,-26.3753,-27.0489,-10.1272,0.9929,15.9445
7.2398,0.9153,6.7130,-0.5078,-26.4018,-27.0110,-10.1233,0.9868,15.9439
7.2682,0.9270,6.6561,-0.7544,-26.4020,-27.0183,-10.1181,0.9988,15.9389
7.3477,0.9192,6.5962,-0.9845,-26.4172,-27.0034,-10.1204,1.0136,15.9373
7.4605,0.9163,6.5413,-1.2302,-26.4690,-26.9560,-10.1325,1.0172,15.9281
7.5213,0.9261,6.5374,-1.4045,-26.4941,-26.9580,-10.1453,1.0165,15.9131
7.5812,0.8947,6.5511,-1.5364,-26.5190,-26.9286,-10.1559,1.0210,15.8991
7.6459,0.8917,6.5511,-1.6877,-26.4998,-26.8668,-10.1597,1.0276,15.8905
7.6930,0.9202,6.5138,-1.9062,-26.4877,-26.8885,-10.1549,1.0327,15.8783
7.8735,0.9633,6.4677,-2.0888,-26.4872,-26.8969,-10.1580,1.0116,15.8749
7.9608,0.9771,6.4599,-2.2004,-26.4569,-26.8675,-10.1660,0.9686,15.8820
8.0305,1.0153,6.4501,-2.3493,-26.4246,-26.8849,-10.1616,0.9494,15.8785
8.1835,1.0654,6.3873,-2.4885,-26.4070,-26.8746,-10.1503,0.9382,15.8759
8.2365,1.0428,6.2853,-2.4878,-26.4538,-26.8606,-10.1307,0.9068,15.8755
8.3522,1.0399,6.1832,-2.4348,-26.5113,-26.8123,-10.1180,0.8672,15.8720
8.4003,1.0624,6.1077,-2.4415,-26.5263,-26.7701,-10.1073,0.8237,15.8586
8.3091,1.1134,6.1362,-2.3596,-26.6037,-26.7295,-10.1080,0.7832,15.8711
8.2257,1.0497,6.1695,-2.2210,-26.6835,-26.6406,-10.0907,0.7412,15.9070
8.2110,0.9967,6.1528,-2.0096,-26.7440,-26.5461,-10.0422,0.6996,15.9049
8.1188,1.0556,6.1165,-1.7809,-26.9150,-26.4961,-10.0477,0.6669,15.8901
7.9471,1.1075,6.0322,-1.6044,-27.0700,-26.4522,-10.0878,0.6511,15.8878
7.8470,1.1311,5.9664,-1.4089,-27.1147,-26.3561,-10.1093,0.6418,15.8876
7.6979,1.1478,5.9439,-1.1204,-27.1468,-26.3345,-10.1168,0.6286,15.8896
7.5125,1.1674,5.9370,-0.8698,-27.2589,-26.3918,-10.1189,0.6360,15.8928
7.4428,1.1703,5.9949,-0.5888,-27.3418,-26.3177,-10.1119,0.6477,15.8932
7.4634,1.1566,6.0645,-0.2778,-27.3532,-26.1315,-10.1089,0.6393,15.8980
7.3555,1.2037,6.0312,-0.0833,-27.3900,-26.1531,-10.1308,0.6238,15.9125
7.0995,1.2213,6.0596,0.2096,-27.4181,-26.2584,-10.1413,0.6207,15.9156
6.9680,1.1644,6.1774,0.5178,-27.4516,-26.2181,-10.1290,0.6372,15.8996
6.9975,1.1762,6.2411,0.7354,-27.4795,-26.1730,-10.1318,0.6367,15.8952
6.9828,1.2184,6.3078,1.0057,-27.4791,-26.1353,-10.1412,0.6270,15.8995
6.8631,1.2213,6.3618,1.2750,-27.4938,-26.0941,-10.1289,0.6298,15.8975
6.7640,1.2263,6.3902,1.5359,-27.5187,-25.9934,-10.1054,0.6310,15.8884
6.6639,1.2498,6.4746,1.7740,-27.6213,-25.9933,-10.0966,0.6377,15.8795
6.5511,1.2704,6.6149,2.0279,-27.7002,-25.9780,-10.0934,0.6566,15.8745
6.4913,1.3126,6.7100,2.2902,-27.7649,-25.8168,-10.1080,0.6582,15.8825
6.4628,1.3528,6.6688,2.5391,-27.8603,-25.7806,-10.1162,0.6702,15.8820
6.4206,1.3891,6.6865,2.7817,-27.8797,-25.7658,-10.1022,0.6911,15.8737
6.3363,1.4440,6.7669,2.9757,-27.9186,-25.5881,-10.0939,0.6924,15.8776
6.2696,1.4892,6.8170,3.1751,-28.0046,-25.4854,-10.1053,0.7022,15.8710
6.2284,1.4597,6.9023,3.4433,-28.0713,-25.5475,-10.1433,0.7228,15.8720
6.2755,1.4637,6.9062,3.6360,-28.0613,-25.5208,-10.1594,0.7518,15.8843
6.2647,1.5402,6.9367,3.7117,-28.0354,-25.4757,-10.1589,0.7748,15.8983
6.2048,1.5333,7.0877,3.8002,-28.0599,-25.4649,-10.1797,0.7949,15.9116
6.2450,1.4970,7.1417,3.8760,-27.9562,-25.5250,-10.2091,0.8162,15.9114
6.2617,1.4882,7.1279,3.9187,-27.8602,-25.5867,-10.2263,0.8302,15.9160
6.2087,1.4274,7.1613,3.9074,-27.8103,-25.6392,-10.2223,0.8408,15.9289
6.1136,1.4215,7.2172,3.8709,-27.7178,-25.8248,-10.2245,0.8676,15.9374
6.1450,1.4450,7.2329,3.7787,-27.6129,-25.9598,-10.2437,0.9060,15.9418
6.2205,1.3969,7.2457,3.6788,-27.4714,-26.0498,-10.2419,0.9396,15.9436
6.2696,1.3371,7.2967,3.5325,-27.4169,-26.1319,-10.2226,0.9739,15.9430
6.3598,1.3008,7.3232,3.2869,-27.3467,-26.2203,-10.2117,0.9920,15.9507
6.4138,1.2635,7.3565,3.0543,-27.2573,-26.3439,-10.2013,1.0053,15.9653
6.4628,1.2557,7.4007,2.8176,-27.1302,-26.3516,-10.1951,1.0367,15.9627
6.5649,1.2606,7.4173,2.5915,-27.0794,-26.4049,-10.2146,1.0507,15.9632
6.7287,1.2194,7.3928,2.3508,-27.0460,-26.6013,-10.2515,1.0331,15.9747
6.8915,1.1321,7.3251,2.0743,-26.8199,-26.7300,-10.2480,0.9981,15.9579
6.8954,1.0722,7.3359,1.8752,-26.7188,-26.7798,-10.1986,0.9835,15.9410
6.8641,1.0732,7.3163,1.6881,-26.7436,-26.8094,-10.1682,1.0045,15.9587
6.9337,1.0644,7.2094,1.4170,-26.7205,-26.8268,-10.1782,1.0200,15.9740
6.9788,1.0340,7.0887,1.1242,-26.6180,-26.9074,-10.1728,1.0303,15.9669
7.0200,1.0634,6.9690,0.8367,-26.5148,-26.9526,-10.1471,1.0431,15.9579
7.0818,1.0771,6.9111,0.6002,-26.5412,-26.9030,-10.1448,1.0300,15.9577
7.1123,1.0320,6.8896,0.3652,-26.4872,-26.9533,-10.1460,1.0102,15.9546
7.1348,0.9957,6.8807,0.1130,-26.5398,-26.9475,-10.1373,1.0012,15.9524
7.1848,0.9673,6.8621,-0.0899,-26.5870,-26.9276,-10.1271,0.9972,15.9547
7.2241,0.9378,6.8189,-0.3231,-26.4898,-26.9444,-10.1183,1.0020,15.9530
7.2260,0.9261,6.7728,-0.5646,-26.5734,-26.9184,-10.1151,1.0081,15.9445
7.2594,0.9221,6.6826,-0.7603,-26.6588,-26.8764,-10.1094,1.0046,15.9473
7.3104,0.9310,6.5953,-0.9717,-26.6375,-26.7740,-10.1082,1.0006,15.9493
7.3683,0.9310,6.5207,-1.2304,-26.6775,-26.7545,-10.1117,1.0129,15.9366
7.4605,0.9349,6.4324,-1.4774,-26.6957,-26.7676,-10.1168,1.0163,15.9343
7.5233,0.9349,6.3873,-1.6940,-26.7175,-26.6895,-10.1266,1.0152,15.9335
7.5409,0.9221,6.3637,-1.9287,-26.6786,-26.6742,-10.1342,1.0216,15.9294
7.6096,0.9231,6.3245,-2.1605,-26.6465,-26.7491,-10.1474,1.0185,15.9264
7.6763,0.9280,6.2725,-2.2763,-26.7042,-26.6916,-10.1605,1.0071,15.9157
7.6822,0.9506,6.2637,-2.4584,-26.6433,-26.6142,-10.1627,1.0057,15.9053
7.7852,0.9359,6.2882,-2.6986,-26.6151,-26.6466,-10.1678,1.0075,15.9009
7.8686,0.9133,6.2843,-2.8062,-26.6572,-26.6912,-10.1577,1.0069,15.8916
7.8647,0.9584,6.2598,-2.9762,-26.6060,-26.6828,-10.1330,1.0031,15.8858
7.9157,0.9790,6.2558,-3.1294,-26.5714,-26.5945,-10.1220,0.9983,15.8818
8.0050,0.9869,6.2676,-3.2461,-26.6270,-26.5671,-10.1292,0.9797,15.8754
8.1570,0.9771,6.2725,-3.4157,-26.7083,-26.5540,-10.1312,0.9504,15.8768
8.2885,0.9967,6.1891,-3.5176,-26.7315,-26.4608,-10.1159,0.9229,15.8902
8.2796,1.0624,6.1106,-3.5432,-26.7921,-26.4317,-10.1154,0.8930,15.8995
8.3885,1.0595,6.0744,-3.5948,-26.8207,-26.4562,-10.1214,0.8800,15.8876
8.5376,1.0026,6.0008,-3.5653,-26.8069,-26.4060,-10.1162,0.8597,15.8672
8.5141,1.0565,5.9792,-3.4453,-26.8736,-26.3614,-10.1253,0.8188,15.8744
8.5170,1.1497,5.9910,-3.4157,-26.8955,-26.3615,-10.1248,0.7788,15.9049
8.5553,1.0860,5.9694,-3.3093,-26.9481,-26.2813,-10.0790,0.7350,15.9144
8.4876,1.0251,5.9321,-3.0211,-27.0668,-26.2310,-10.0453,0.6952,15.8914
8.4189,1.0948,5.8458,-2.8200,-27.1423,-26.1573,-10.0537,0.6590,15.8724
8.3061,1.1576,5.7634,-2.6626,-27.2629,-26.0654,-10.0731,0.6198,15.8859
8.1148,1.1448,5.7065,-2.3481,-27.3647,-26.0880,-10.0942,0.5919,15.8896
7.9127,1.1026,5.6790,-2.0192,-27.3959,-26.0353,-10.1096,0.5835,15.8770
7.7754,1.1576,5.7035,-1.7019,-27.4313,-25.9682,-10.1143,0.5950,15.8781
7.7391,1.1792,5.7173,-1.3705,-27.5043,-26.0635,-10.1168,0.5800,15.8948
7.5802,1.1115,5.7536,-0.9909,-27.5678,-26.0596,-10.1216,0.5476,15.9026
7.3781,1.1056,5.8772,-0.6676,-27.5655,-25.9163,-10.1245,0.5500,15.8954
7.1642,1.1291,5.9321,-0.3217,-27.6038,-25.9079,-10.1320,0.5656,15.8895
6.9985,1.1654,5.9910,0.0295,-27.6713,-25.9621,-10.1402,0.5673,15.8877
7.0210,1.1684,6.1440,0.2600,-27.7399,-25.9771,-10.1392,0.5729,15.8768
6.9808,1.1713,6.1832,0.6449,-27.7993,-25.9220,-10.1302,0.5706,15.8696
6.8621,1.2194,6.2519,1.0867,-27.8626,-25.7921,-10.1101,0.5675,15.8749
6.7179,1.2164,6.4010,1.4172,-27.8642,-25.8105,-10.0889,0.5895,15.8701
6.5737,1.2017,6.5246,1.7596,-27.8906,-25.7837,-10.0825,0.6017,15.8584
6.4883,1.2537,6.6463,2.0871,-28.0048,-25.5800,-10.0958,0.6109,15.8610
6.4363,1.3577,6.6051,2.4051,-28.0929,-25.4989,-10.1167,0.6201,15.8675
6.4020,1.4097,6.6286,2.7260,-28.1320,-25.4913,-10.1166,0.6121,15.8724
6.2627,1.4225,6.7267,3.0366,-28.1600,-25.4586,-10.1010,0.6304,15.8687
6.1783,1.4715,6.7895,3.3444,-28.2461,-25.3648,-10.1068,0.6621,15.8533
6.1371,1.4882,6.9259,3.5701,-28.2233,-25.2863,-10.1588,0.6934,15.8667
6.0783,1.4735,6.8994,3.6985,-28.1555,-25.3397,-10.1934,0.7278,15.8908
6.1381,1.4460,6.9769,3.8624,-28.1720,-25.3709,-10.1917,0.7511,15.8956
6.1538,1.4823,7.1142,4.0155,-28.0929,-25.4261,-10.2017,0.7847,15.9021
6.1116,1.5176,7.1250,4.0671,-28.0186,-25.5068,-10.2344,0.8080,15.9260
6.1597,1.4911,7.1662,4.1019,-27.9371,-25.5609,-10.2524,0.8356,15.9332
6.1381,1.4313,7.2574,4.1040,-27.7819,-25.7051,-10.2382,0.8628,15.9329
6.0086,1.4028,7.3604,4.0732,-27.6369,-25.8843,-10.2390,0.8980,15.9457
6.0645,1.3842,7.3791,3.9135,-27.5365,-26.0365,-10.2586,0.9450,15.9600
6.1744,1.3145,7.3752,3.7213,-27.4412,-26.1401,-10.2498,0.9696,15.9559
6.2460,1.2871,7.3928,3.5924,-27.2993,-26.1917,-10.2218,0.9955,15.9401
6.3775,1.2616,7.4252,3.3394,-27.2010,-26.3109,-10.1912,1.0150,15.9575
6.4599,1.2253,7.5302,3.0847,-27.0301,-26.4216,-10.1824,1.0322,15.9665
6.5864,1.2459,7.5243,2.8086,-26.9899,-26.4620,-10.1988,1.0384,15.9492
6.7983,1.1850,7.5047,2.5854,-27.0122,-26.5851,-10.1916,1.0127,15.9468
6.7591,1.1125,7.6008,2.4110,-26.9271,-26.6549,-10.1934,0.9997,15.9407
6.6826,1.1350,7.5792,2.1212,-26.8574,-26.6364,-10.2111,1.0102,15.9446
6.8023,1.1007,7.4703,1.8397,-26.7558,-26.7464,-10.2030,1.0162,15.9650
6.8405,1.0369,7.3340,1.6515,-26.6760,-26.8411,-10.1768,1.0254,15.9696
6.8768,1.0663,7.1721,1.4127,-26.6116,-26.9185,-10.1559,1.0247,15.9726
6.9847,1.0722,7.1024,1.1384,-26.6026,-26.9898,-10.1545,1.0157,15.9700
7.0269,1.0124,7.0524,0.8961,-26.6109,-26.9418,-10.1503,1.0233,15.9530
7.0416,0.9800,6.9573,0.6259,-26.5599,-26.9351,-10.1299,1.0382,15.9466
7.1015,0.9712,6.8856,0.3663,-26.5686,-26.9364,-10.1145,1.0299,15.9404
7.1554,0.9575,6.8444,0.0949,-26.5847,-26.8515,-10.1133,1.0019,15.9397
7.1858,0.9349,6.8130,-0.1220,-26.5839,-26.8903,-10.1141,0.9886,15.9465
7.2290,0.9369,6.7718,-0.2928,-26.6831,-26.8975,-10.1164,0.9919,15.9444
7.2408,0.9339,6.7051,-0.4839,-26.7223,-26.8102,-10.1154,0.9883,15.9390
7.2898,0.9084,6.6718,-0.6960,-26.6470,-26.7828,-10.1076,0.9967,15.9364
7.3752,0.8947,6.6276,-0.9270,-26.6608,-26.7893,-10.1121,1.0064,15.9179
7.4527,0.9506,6.5943,-1.1039,-26.6866,-26.7747,-10.1235,0.9964,15.9007
7.5233,0.9486,6.6424,-1.3009,-26.7131,-26.7582,-10.1329,0.9915,15.9011
7.5861,0.9084,6.6620,-1.4412,-26.7366,-26.7139,-10.1409,0.9889,15.8902
7.6587,0.9947,6.6296,-1.5039,-26.6898,-26.6604,-10.1454,0.9792,15.8810
7.6714,1.0094,6.5933,-1.6646,-26.6584,-26.7107,-10.1605,0.9689,15.8826
7.7499,0.9614,6.5433,-1.8218,-26.6454,-26.7618,-10.1613,0.9607,15.8721
7.9255,1.0163,6.5237,-1.8835,-26.6601,-26.7538,-10.1493,0.9391,15.8689
8.0275,1.0762,6.4883,-1.9044,-26.6235,-26.7580,-10.1504,0.9037,15.8818
8.0874,1.0654,6.4226,-1.9678,-26.6540,-26.7293,-10.1361,0.8676,15.8850
8.1717,1.0467,6.3284,-1.9312,-26.7257,-26.6657,-10.1037,0.8478,15.8683
8.1501,1.1095,6.3049,-1.7719,-26.7501,-26.6459,-10.0997,0.8216,15.8687
8.0256,1.1017,6.3520,-1.7858,-26.7875,-26.6528,-10.1044,0.7680,15.8969
8.0226,1.0251,6.3520,-1.6221,-26.8841,-26.6411,-10.0652,0.7191,15.9091
7.9824,1.0222,6.3118,-1.3910,-27.0427,-26.5256,-10.0392,0.6946,15.9025
7.8343,1.1046,6.2323,-1.2709,-27.0665,-26.4530,-10.0583,0.6773,15.9000
7.7401,1.1438,6.1705,-1.0568,-27.1204,-26.4005,-10.0912,0.6503,15.8991
7.6243,1.1174,6.1626,-0.7769,-27.2956,-26.2336,-10.1023,0.6339,15.8912
7.4752,1.1262,6.1803,-0.4877,-27.3336,-26.1984,-10.1065,0.6352,15.8855
7.3526,1.1399,6.2009,-0.2721,-27.3655,-26.2217,-10.1159,0.6469,15.8856
7.3006,1.1488,6.2117,-0.0699,-27.4639,-26.2037,-10.1202,0.6477,15.8895
7.2614,1.1507,6.2009,0.2347,-27.4191,-26.2553,-10.1235,0.6257,15.8997
7.0779,1.1438,6.2431,0.5185,-27.4206,-26.1621,-10.1261,0.6122,15.9058
6.8886,1.1331,6.3402,0.7956,-27.5343,-26.0949,-10.1216,0.6326,15.8985
6.8768,1.1468,6.3794,1.0735,-27.5516,-26.1406,-10.1230,0.6475,15.8973
6.8847,1.1703,6.4197,1.3040,-27.4890,-26.0842,-10.1381,0.6362,15.9059
6.8072,1.1733,6.5109,1.6487,-27.5016,-26.0829,-10.1404,0.6283,15.9015
6.7071,1.1792,6.6188,1.8713,-27.5542,-26.0692,-10.1158,0.6354,15.8874
6.6473,1.2243,6.6708,2.0259,-27.5863,-26.0294,-10.0849,0.6531,15.8803
6.5884,1.2410,6.6767,2.3250,-27.6739,-25.9302,-10.0870,0.6477,15.8822
6.4579,1.2292,6.6934,2.5544,-27.7015,-25.8125,-10.1108,0.6391,15.8769
6.3598,1.2469,6.7326,2.8234,-27.7124,-25.8412,-10.1177,0.6415,15.8702
6.2735,1.2204,6.7983,3.1464,-27.7816,-25.8018,-10.1259,0.6335,15.8733
6.1391,1.1841,6.7709,3.4945,-27.7807,-25.7651,-10.1171,0.6472,15.8607
6.0802,1.1968,6.7561,3.7620,-27.8616,-25.6560,-10.0691,0.6745,15.8397
5.9959,1.2959,6.8719,3.9313,-27.9740,-25.4878,-10.0554,0.6978,15.8400
5.9380,1.4450,7.0122,4.1660,-27.9548,-25.4906,-10.1081,0.7280,15.8645
5.9821,1.4852,7.1358,4.3378,-27.9577,-25.4313,-10.1527,0.7557,15.8926
6.0547,1.5078,7.2260,4.4195,-28.0079,-25.4701,-10.1714,0.7860,15.9156
6.1097,1.5107,7.2516,4.5567,-28.0157,-25.5224,-10.1898,0.8058,15.9350
6.0371,1.4205,7.3085,4.5894,-27.9510,-25.5289,-10.1852,0.8201,15.9280
5.9684,1.4264,7.3712,4.4926,-27.8449,-25.6174,-10.1679,0.8529,15.9153
5.8958,1.4460,7.4193,4.4620,-27.8076,-25.6604,-10.1718,0.8739,15.9259
5.8938,1.4185,7.4566,4.3843,-27.7461,-25.6668,-10.1813,0.9084,15.9245
6.0027,1.4381,7.4458,4.2648,-27.6100,-25.7347,-10.1837,0.9503,15.9184
6.0861,1.4342,7.4890,4.1296,-27.5969,-25.8195,-10.1776,0.9902,15.9124
6.1852,1.4372,7.5223,3.9823,-27.6181,-25.8690,-10.1717,1.0196,15.9145
6.2480,1.4107,7.5635,3.8054,-27.5088,-25.9600,-10.1747,1.0170,15.9309
6.2951,1.3744,7.6135,3.5787,-27.4448,-26.0705,-10.1896,1.0362,15.9297
6.4403,1.3538,7.5861,3.3155,-27.4407,-26.1318,-10.2079,1.0551,15.9273
6.6649,1.2871,7.5302,3.0721,-27.3298,-26.1831,-10.2131,1.0447,15.9193
6.7601,1.2272,7.4899,2.8871,-27.1903,-26.3122,-10.2014,1.0265,15.9082
6.7022,1.2380,7.4252,2.6841,-27.1103,-26.4184,-10.1770,1.0180,15.9260
6.7257,1.2478,7.3418,2.4183,-27.1182,-26.5032,-10.1615,1.0300,15.9524
6.8189,1.2321,7.2525,2.1200,-27.0752,-26.5284,-10.1546,1.0463,15.9567
6.9062,1.2635,7.1466,1.8987,-26.9807,-26.4643,-10.1404,1.0379,15.9544
6.9582,1.3018,7.0769,1.6631,-27.0806,-26.5617,-10.1280,1.0112,15.9576
7.0014,1.2743,7.0367,1.3975,-27.0472,-26.6236,-10.1130,0.9980,15.9657
7.0024,1.2292,7.0083,1.1488,-27.0093,-26.5063,-10.0977,1.0044,15.9618
7.0220,1.2076,6.9465,0.8728,-27.1304,-26.5212,-10.0982,1.0042,15.9514
7.0877,1.1792,6.8915,0.6679,-27.1499,-26.5264,-10.1007,0.9938,15.9458
7.1270,1.1615,6.8670,0.4880,-27.1121,-26.4627,-10.0983,0.9859,15.9406
7.1260,1.1350,6.8258,0.2603,-27.1378,-26.4233,-10.0891,0.9839,15.9456
7.1338,1.1242,6.7552,0.0677,-27.2202,-26.3580,-10.0769,0.9906,15.9355
7.1986,1.1507,6.6728,-0.0926,-27.2885,-26.3531,-10.0805,0.9832,15.9312
7.2545,1.1507,6.6090,-0.2717,-27.3542,-26.2982,-10.0898,0.9763,15.9318
7.3163,1.1497,6.5541,-0.4766,-27.4378,-26.2145,-10.0944,0.9821,15.9224
7.3604,1.1556,6.5148,-0.6467,-27.4521,-26.1673,-10.1070,0.9830,15.9185
7.3644,1.1772,6.4991,-0.7747,-27.4275,-26.1095,-10.1195,0.9877,15.9180
7.4124,1.1782,6.4609,-0.9726,-27.4435,-26.0812,-10.1328,0.9914,15.9116
7.4654,1.1900,6.4108,-1.1659,-27.4467,-26.0787,-10.1506,0.9830,15.8932
7.5076,1.2253,6.4128,-1.2361,-27.4402,-26.1215,-10.1646,0.9567,15.9039
7.5625,1.1811,6.4334,-1.3084,-27.4086,-26.1685,-10.1714,0.9415,15.9143
7.5792,1.1811,6.4226,-1.4699,-27.3094,-26.2074,-10.1597,0.9564,15.8915
7.5733,1.1958,6.3991,-1.5724,-27.3481,-26.1693,-10.1409,0.9609,15.8862
7.6224,1.1821,6.3902,-1.6205,-27.3629,-26.1733,-10.1307,0.9627,15.8915
7.6773,1.2145,6.4167,-1.7549,-27.2834,-26.1508,-10.1248,0.9646,15.8842
7.7293,1.2243,6.4363,-1.8896,-27.3132,-26.0605,-10.1152,0.9549,15.8754
7.8470,1.2066,6.4138,-1.9907,-27.3419,-26.0955,-10.0971,0.9421,15.8774
7.9196,1.2243,6.4059,-2.0865,-27.4154,-26.0478,-10.0774,0.9276,15.8768
8.0177,1.3244,6.3814,-2.1333,-27.5398,-25.9430,-10.0886,0.9036,15.8821
8.1325,1.3332,6.3196,-2.1141,-27.5628,-25.9915,-10.1119,0.8738,15.8845
8.1982,1.2625,6.2647,-2.1242,-27.5275,-25.9592,-10.0993,0.8514,15.8684
8.2169,1.2861,6.2509,-2.0974,-27.5991,-25.8742,-10.0962,0.8228,15.8697
8.2316,1.3891,6.2137,-1.9791,-27.6797,-25.8285,-10.1043,0.7835,15.8966
8.2502,1.4077,6.1420,-1.7946,-27.6639,-25.7690,-10.0729,0.7391,15.9179
8.1825,1.3626,6.0734,-1.7135,-27.7143,-25.7233,-10.0436,0.7080,15.9019
8.1040,1.3940,6.0057,-1.6136,-27.8733,-25.6406,-10.0448,0.6834,15.8864
8.0128,1.4117,5.9674,-1.3002,-27.9986,-25.5861,-10.0472,0.6580,15.8903
7.8931,1.4097,5.9625,-1.0996,-28.1786,-25.4822,-10.0576,0.6277,15.8891
7.7322,1.4048,5.9910,-0.8520,-28.2521,-25.4556,-10.0727,0.6002,15.8853
7.5557,1.4323,6.0322,-0.4570,-28.2273,-25.3643,-10.0885,0.6006,15.8842
7.4948,1.4617,5.9978,-0.1505,-28.2589,-25.2294,-10.1043,0.6139,15.8918
7.4625,1.4391,5.9360,0.0955,-28.3028,-25.2453,-10.1109,0.5922,15.9032
7.2771,1.4254,6.0096,0.3658,-28.4080,-25.2958,-10.1147,0.5660,15.8923
6.9906,1.4607,6.1175,0.7476,-28.3915,-25.2828,-10.1070,0.5744,15.8806
6.8464,1.4705,6.2019,1.0768,-28.3939,-25.2171,-10.0867,0.5895,15.8811
6.8709,1.4882,6.3245,1.3352,-28.5306,-25.1194,-10.0794,0.6002,15.8835
6.8317,1.5294,6.4020,1.6401,-28.5961,-25.0600,-10.0941,0.6014,15.8905
6.7297,1.5519,6.4609,1.9128,-28.6117,-24.9879,-10.1010,0.6010,15.8854
6.6247,1.5657,6.5344,2.2559,-28.6632,-24.9060,-10.0910,0.6115,15.8763
6.5237,1.5922,6.5845,2.5841,-28.7242,-24.8727,-10.0905,0.6218,15.8752
6.4157,1.6265,6.6473,2.8540,-28.7403,-24.8106,-10.0942,0.6207,15.8736
6.3441,1.6520,6.7287,3.1792,-28.8169,-24.7650,-10.0902,0.6322,15.8644
6.2961,1.6942,6.7532,3.3825,-28.9386,-24.7149,-10.0851,0.6456,15.8633
6.2048,1.7060,6.8140,3.6241,-28.9572,-24.6096,-10.0840,0.6469,15.8689
6.1352,1.7060,6.9190,3.9260,-29.0046,-24.5304,-10.0817,0.6786,15.8585
6.0842,1.8041,6.8984,4.1301,-29.0756,-24.4768,-10.0816,0.7109,15.8541
6.0224,1.8119,6.9033,4.3297,-29.0879,-24.3611,-10.1075,0.7245,15.8615
6.0116,1.7756,6.9729,4.4335,-29.1343,-24.3587,-10.1341,0.7421,15.8804
6.0292,1.7992,7.0524,4.5231,-29.1390,-24.3848,-10.1419,0.7601,15.8895
6.0655,1.8404,7.1319,4.6690,-29.0623,-24.3789,-10.1612,0.7735,15.8938
6.0930,1.8531,7.1760,4.8052,-29.0216,-24.4447,-10.1898,0.7939,15.9093
6.0645,1.8158,7.2084,4.8802,-28.9921,-24.5059,-10.2013,0.8215,15.9051
5.9557,1.8207,7.2535,4.8752,-28.8763,-24.5978,-10.2163,0.8332,15.9099
5.8860,1.7874,7.2820,4.8278,-28.7638,-24.6527,-10.2306,0.8605,15.9352
5.9429,1.7580,7.2643,4.7760,-28.6906,-24.7350,-10.2292,0.9163,15.9456
6.0390,1.7530,7.2761,4.7168,-28.6223,-24.8835,-10.2202,0.9543,15.9407
6.0694,1.6932,7.3604,4.5375,-28.4950,-24.9674,-10.2118,0.9696,15.9446
6.1263,1.6608,7.4321,4.3219,-28.3515,-25.0782,-10.2048,0.9941,15.9488
6.2166,1.6569,7.4556,4.1575,-28.3123,-25.2435,-10.1976,1.0167,15.9591
6.2784,1.6167,7.4919,3.8894,-28.2350,-25.3296,-10.1947,1.0380,15.9705
6.3608,1.6108,7.5517,3.6030,-28.1115,-25.4392,-10.2063,1.0656,15.9729
6.5158,1.5863,7.5331,3.3267,-28.0149,-25.6317,-10.2337,1.0644,15.9744
